COLLECTED_NAME,MASTER GENOTYPE ID
MO_20_03_27_B_X,E112
MO_20_03_28_B_X,E113
MO_20_03_29_B_X,E115
MO_20_04_01_B_X,E116
MO_20_04_02_B_X,E118
MO_20_04_03_B_X,E119
MO_20_04_04_B_X,E120
MO_20_04_05_B_X,E121
MO_20_04_07_B_X,E124
MO_20_04_08_B_X,E125
MO_20_04_09_B_X,E126
MO_20_04_10_B_X,E127
MO_20_04_11_B_X,E126
MO_20_04_12_B_X,E127
MO_20_04_13_B_X,E128
MO_20_04_14_B_X,E129
MO_20_04_15_B_X,588160
MO_20_04_16_B_X,E130
MO_20_04_17_B_X,E131
MO_20_04_18_B_X,E132
MO_20_04_19_B_X,E133
MO_20_04_20_B_X,E134
MO_20_04_22_B_X,E139
MO_20_04_23_B_X,E140
MO_20_04_24_B_X,E141
MO_20_04_25_B_X,E144
MO_20_04_26_B_X,E145
MO_20_04_27_B_X,E146
MO_20_04_28_B_X,E147
MO_20_04_29_B_X,E148
MO_20_05_01_B_X,E149
MO_20_05_02_B_X,E150
MO_20_05_05_B_X,E153
MO_20_05_06_B_X,E155
MO_20_05_07_B_X,E154
MO_20_05_09_B_X,E157
MO_20_05_10_B_X,E158
MO_20_05_11_B_X,E161
MO_20_05_12_B_X,E163
MO_20_05_13_B_X,E162
MO_20_05_14_B_X,E169
MO_20_05_15_B_X,E164
MO_20_05_16_B_X,E165
MO_20_05_17_B_X,E166
MO_20_05_18_B_X,NO TAG
MO_20_05_19_B_X,E170
MO_20_05_20_B_X,E172
MO_20_05_22_B_X,E174
MO_20_05_23_B_X,E175
MO_20_05_24_B_X,E176
MO_20_05_25_B_X,E177
MO_20_05_26_B_X,E179
MO_20_05_27_B_X,E180
MO_20_05_28_B_X,E181
MO_20_05_29_B_X,E182
MO_20_06_01_B_X,E183
MO_20_06_02_B_X,E184
MO_20_06_03_B_X,E185
MO_20_06_04_B_X,E186
MO_20_06_05_B_X,E187
MO_20_06_06_B_X,E188
MO_20_06_07_B_X,E189
MO_20_06_08_B_X,E190
MO_20_06_09_B_X,E192
MO_20_06_10_B_X,E193
MO_20_06_11_B_X,E194
MO_20_06_12_B_X,E195
MO_20_06_13_B_X,E197
MO_20_06_14_B_X,E199
MO_20_06_15_B_X,E198
MO_20_06_16_B_X,E201
MO_20_06_17_B_X,E202
MO_20_06_18_B_X,E203
MO_20_06_19_B_X,E204
MO_20_06_20_B_X,E205
MO_20_06_21_B_X,E207
MO_20_06_22_B_X,E206
MO_20_06_23_B_X,E209
MO_20_06_24_B_X,E210
MO_20_06_25_B_X,E211
MO_20_06_26_B_X,E213
MO_20_06_27_B_X,E214
MO_20_06_28_B_X,E215
MO_20_06_29_B_X,E217
MO_20_07_01_B_X,E218
MO_20_07_02_B_X,E219
MO_20_07_03_B_X,E220
MO_20_07_04_B_X,E221
MO_20_07_05_B_X,E222
MO_20_07_06_B_X,E223
MO_20_07_07_B_X,588160
MO_20_07_08_B_X,E225
MO_20_07_09_B_X,E226
MO_20_07_10_B_X,E227
MO_20_07_11_B_X,E230
MO_20_07_12_B_X,E231
MO_20_07_13_B_X,E234
MO_20_07_15_B_X,E301
MO_20_07_16_B_X,E302
MO_20_07_17_B_X,E303
MO_20_07_18_B_X,E304
MO_20_07_19_B_X,E306
MO_20_07_20_B_X,E307
MO_20_07_21_B_X,E308
MO_20_07_22_B_X,E309
MO_20_07_23_B_X,E310
MO_20_07_24_B_X,E312
MO_20_07_25_B_X,E313
MO_20_07_26_B_X,E314
MO_20_07_27_B_X,E316
MO_20_07_28_B_X,E318
MO_20_07_29_B_X,E320
MO_20_08_01_B_X,E324
MO_20_08_02_B_X,E326
MO_20_08_03_B_X,E322
MO_20_08_04_B_X,E323
MO_20_08_05_B_X,E327
MO_20_08_06_B_X,E329
MO_20_08_07_B_X,E330
MO_20_08_08_B_X,E331
MO_20_08_09_B_X,E332
MO_20_08_10_B_X,E333
MO_20_08_11_B_X,E335
MO_20_08_12_B_X,E338
MO_20_08_13_B_X,E340
MO_20_08_14_B_X,588160
MO_20_08_16_B_X,E339
MO_20_08_17_B_X,E341
MO_20_08_18_B_X,E342
MO_20_08_19_B_X,588160
MO_20_08_20_B_X,E343
MO_20_08_21_B_X,E344
MO_20_08_22_B_X,E345
MO_20_08_23_B_X,E346
MO_20_08_24_B_X,E347
MO_20_08_25_B_X,E348
MO_20_08_26_B_X,E351
MO_20_08_27_B_X,E350
MO_20_08_28_B_X,E352
MO_20_08_29_B_X,E353
MO_20_09_01_B_X,E355
MO_20_09_02_B_X,E357
MO_20_09_03_B_X,E358
MO_20_09_04_B_X,E358
MO_20_09_05_B_X,E361
MO_20_09_06_B_X,E362
MO_20_09_07_B_X,E366
MO_20_09_09_B_X,E371
MO_20_09_10_B_X,E372
MO_20_09_11_B_X,E373
MO_20_09_12_B_X,E374
MO_20_09_13_B_X,E375
MO_20_09_14_B_X,E376
MO_20_09_15_B_X,E377
MO_20_09_16_B_X,E379
MO_20_09_17_B_X,E380
MO_20_09_18_B_X,E381
MO_20_09_19_B_X,E382
MO_20_09_20_B_X,E384
MO_20_09_21_B_X,E385
MO_20_09_22_B_X,E386
MO_20_09_23_B_X,E387
MO_20_09_24_B_X,E388
MO_20_09_25_B_X,E390
MO_20_09_26_B_X,E392
MO_20_09_27_B_X,E394
MO_20_09_28_B_X,E396
MO_20_09_29_B_X,E397
MO_20_10_01_B_X,E399
MO_20_10_02_B_X,E400
MO_20_10_03_B_X,E401
MO_20_10_04_B_X,E403
MO_20_10_05_B_X,E404
MO_20_10_06_B_X,E405
MO_20_10_07_B_X,E406
MO_20_10_08_B_X,E408
MO_20_10_09_B_X,E409
MO_20_10_10_B_X,E410
MO_20_10_11_B_X,E411
MO_20_10_12_B_X,E413
MO_20_10_13_B_X,E415
MO_20_10_15_B_X,St. George G19-471
MO_20_10_16_B_X,check tag
MO_20_10_17_B_X,marquette/3309C
MO_20_10_18_B_X,St. George G19-471
MO_20_10_19_B_X,St. George G19-471
MO_20_10_20_B_X,St. George G19-471
MO_20_10_21_B_X,St. George G19-471
MO_20_01_01_B_Y,E1
MO_20_01_02_B_Y,E2
MO_20_01_03_B_Y,E5
MO_20_01_04_B_Y,E7
MO_20_01_05_B_Y,E8
MO_20_01_06_B_Y,E11
MO_20_01_07_B_Y,E12
MO_20_01_08_B_Y,E13
MO_20_01_09_B_Y,E14
MO_20_01_10_B_Y,E15
MO_20_01_11_B_Y,E16
MO_20_01_12_B_Y,E17
MO_20_01_13_B_Y,E16
MO_20_01_14_B_Y,E17
MO_20_01_15_B_Y,E19
MO_20_01_16_B_Y,E20
MO_20_01_17_B_Y,E22
MO_20_01_18_B_Y,E24
MO_20_01_19_B_Y,E25
MO_20_01_20_B_Y,E26
MO_20_01_21_B_Y,E27
MO_20_01_22_B_Y,E28
MO_20_01_23_B_Y,E29
MO_20_01_24_B_Y,E30
MO_20_01_26_B_Y,E32
MO_20_01_27_B_Y,E33
MO_20_01_28_B_Y,E37
MO_20_01_29_B_Y,E38
MO_20_02_01_B_Y,E34
MO_20_02_02_B_Y,E35
MO_20_02_03_B_Y,E39
MO_20_02_04_B_Y,E43
MO_20_02_05_B_Y,E41
MO_20_02_06_B_Y,E44
MO_20_02_07_B_Y,E45
MO_20_02_08_B_Y,E46
MO_20_02_10_B_Y,E48
MO_20_02_11_B_Y,E49
MO_20_02_12_B_Y,E50
MO_20_02_13_B_Y,E52
MO_20_02_14_B_Y,E56
MO_20_02_15_B_Y,E57
MO_20_02_16_B_Y,E58
MO_20_02_17_B_Y,E60
MO_20_02_18_B_Y,E61
MO_20_02_19_B_Y,E62
MO_20_02_20_B_Y,E63
MO_20_02_21_B_Y,E64
MO_20_02_22_B_Y,E65
MO_20_02_23_B_Y,E67
MO_20_02_24_B_Y,E69
MO_20_02_25_B_Y,E72
MO_20_02_26_B_Y,E73
MO_20_02_27_B_Y,E74
MO_20_02_28_B_Y,E75
MO_20_02_29_B_Y,E77
MO_20_03_01_B_Y,E79
MO_20_03_02_B_Y,E82
MO_20_03_03_B_Y,E83
MO_20_03_04_B_Y,E84
MO_20_03_05_B_Y,E87
MO_20_03_06_B_Y,E89
MO_20_03_07_B_Y,E90
MO_20_03_08_B_Y,E91
MO_20_03_09_B_Y,E92
MO_20_03_10_B_Y,E93
MO_20_03_11_B_Y,E94
MO_20_03_12_B_Y,E95
MO_20_03_13_B_Y,E96
MO_20_03_14_B_Y,E97
MO_20_03_15_B_Y,588271
MO_20_03_16_B_Y,E98
MO_20_03_19_B_Y,E101
MO_20_03_20_B_Y,E102
MO_20_03_21_B_Y,E103
MO_20_03_22_B_Y,E105
MO_20_03_23_B_Y,E107
MO_20_03_24_B_Y,E108
MO_20_03_25_B_Y,E109
MO_20_03_26_B_Y,E110
MO_20_03_27_B_Y,E112
MO_20_03_28_B_Y,E113
MO_20_03_29_B_Y,E115
MO_20_04_01_B_Y,E116
MO_20_04_02_B_Y,E118
MO_20_04_03_B_Y,E119
MO_20_04_04_B_Y,E120
MO_20_04_05_B_Y,E121
MO_20_04_07_B_Y,E124
MO_20_04_08_B_Y,E125
MO_20_04_09_B_Y,E126
MO_20_04_10_B_Y,E127
MO_20_04_11_B_Y,E126
MO_20_04_12_B_Y,E127
MO_20_04_13_B_Y,E128
MO_20_04_14_B_Y,E129
MO_20_04_15_B_Y,588160
MO_20_04_16_B_Y,E130
MO_20_04_17_B_Y,E131
MO_20_04_18_B_Y,E132
MO_20_04_19_B_Y,E133
MO_20_04_20_B_Y,E134
MO_20_04_22_B_Y,E139
MO_20_04_23_B_Y,E140
MO_20_04_24_B_Y,E141
MO_20_04_25_B_Y,E144
MO_20_04_26_B_Y,E145
MO_20_04_27_B_Y,E146
MO_20_04_28_B_Y,E147
MO_20_04_29_B_Y,E148
MO_20_05_01_B_Y,E149
MO_20_05_02_B_Y,E150
MO_20_05_05_B_Y,E153
MO_20_05_06_B_Y,E155
MO_20_05_07_B_Y,E154
MO_20_05_09_B_Y,E157
MO_20_05_10_B_Y,E158
MO_20_05_11_B_Y,E161
MO_20_05_12_B_Y,E163
MO_20_05_13_B_Y,E162
MO_20_05_14_B_Y,E169
MO_20_05_15_B_Y,E164
MO_20_05_16_B_Y,E165
MO_20_05_17_B_Y,E166
MO_20_05_18_B_Y,NO TAG
MO_20_05_19_B_Y,E170
MO_20_05_20_B_Y,E172
MO_20_05_22_B_Y,E174
MO_20_05_23_B_Y,E175
MO_20_05_24_B_Y,E176
MO_20_05_25_B_Y,E177
MO_20_05_26_B_Y,E179
MO_20_05_27_B_Y,E180
MO_20_05_28_B_Y,E181
MO_20_05_29_B_Y,E182
MO_20_06_01_B_Y,E183
MO_20_06_02_B_Y,E184
MO_20_06_03_B_Y,E185
MO_20_06_04_B_Y,E186
MO_20_06_05_B_Y,E187
MO_20_06_06_B_Y,E188
MO_20_06_07_B_Y,E189
MO_20_06_08_B_Y,E190
MO_20_06_09_B_Y,E192
MO_20_06_10_B_Y,E193
MO_20_06_11_B_Y,E194
MO_20_06_12_B_Y,E195
MO_20_06_13_B_Y,E197
MO_20_06_14_B_Y,E199
MO_20_06_15_B_Y,E198
MO_20_06_16_B_Y,E201
MO_20_06_17_B_Y,E202
MO_20_06_18_B_Y,E203
MO_20_06_19_B_Y,E204
MO_20_06_20_B_Y,E205
MO_20_06_21_B_Y,E207
MO_20_06_22_B_Y,E206
MO_20_06_23_B_Y,E209
MO_20_06_24_B_Y,E210
MO_20_06_25_B_Y,E211
MO_20_06_26_B_Y,E213
MO_20_06_27_B_Y,E214
MO_20_06_28_B_Y,E215
MO_20_06_29_B_Y,E217
MO_20_07_01_B_Y,E218
MO_20_07_02_B_Y,E219
MO_20_07_03_B_Y,E220
MO_20_07_04_B_Y,E221
MO_20_07_05_B_Y,E222
MO_20_07_06_B_Y,E223
MO_20_07_07_B_Y,588160
MO_20_07_08_B_Y,E225
MO_20_07_09_B_Y,E226
MO_20_07_10_B_Y,E227
MO_20_07_11_B_Y,E230
MO_20_07_12_B_Y,E231
MO_20_07_13_B_Y,E234
MO_20_07_15_B_Y,E301
MO_20_07_16_B_Y,E302
MO_20_07_17_B_Y,E303
MO_20_07_18_B_Y,E304
MO_20_07_19_B_Y,E306
MO_20_07_20_B_Y,E307
MO_20_07_21_B_Y,E308
MO_20_07_22_B_Y,E309
MO_20_07_23_B_Y,E310
MO_20_07_24_B_Y,E312
MO_20_07_25_B_Y,E313
MO_20_07_26_B_Y,E314
MO_20_07_27_B_Y,E316
MO_20_07_28_B_Y,E318
MO_20_07_29_B_Y,E320
MO_20_08_01_B_Y,E324
MO_20_08_02_B_Y,E326
MO_20_08_03_B_Y,E322
MO_20_08_04_B_Y,E323
MO_20_08_05_B_Y,E327
MO_20_08_06_B_Y,E329
MO_20_08_07_B_Y,E330
MO_20_08_08_B_Y,E331
MO_20_08_09_B_Y,E332
MO_20_08_10_B_Y,E333
MO_20_08_11_B_Y,E335
MO_20_08_12_B_Y,E338
MO_20_08_13_B_Y,E340
MO_20_08_14_B_Y,588160
MO_20_08_16_B_Y,E339
MO_20_08_17_B_Y,E341
MO_20_08_18_B_Y,E342
MO_20_08_19_B_Y,588160
MO_20_08_20_B_Y,E343
MO_20_08_21_B_Y,E344
MO_20_08_22_B_Y,E345
MO_20_08_23_B_Y,E346
MO_20_08_24_B_Y,E347
MO_20_08_25_B_Y,E348
MO_20_08_26_B_Y,E351
MO_20_08_27_B_Y,E350
MO_20_08_28_B_Y,E352
MO_20_08_29_B_Y,E353
MO_20_09_01_B_Y,E355
MO_20_09_02_B_Y,E357
MO_20_09_03_B_Y,E358
MO_20_09_04_B_Y,E358
MO_20_09_05_B_Y,E361
MO_20_09_06_B_Y,E362
MO_20_09_07_B_Y,E366
MO_20_09_09_B_Y,E371
MO_20_09_10_B_Y,E372
MO_20_09_11_B_Y,E373
MO_20_09_12_B_Y,E374
MO_20_09_13_B_Y,E375
MO_20_09_14_B_Y,E376
MO_20_09_15_B_Y,E377
MO_20_09_16_B_Y,E379
MO_20_09_17_B_Y,E380
MO_20_09_18_B_Y,E381
MO_20_09_19_B_Y,E382
MO_20_09_20_B_Y,E384
MO_20_09_21_B_Y,E385
MO_20_09_22_B_Y,E386
MO_20_09_23_B_Y,E387
MO_20_09_24_B_Y,E388
MO_20_09_25_B_Y,E390
MO_20_09_26_B_Y,E392
MO_20_09_27_B_Y,E394
MO_20_09_28_B_Y,E396
MO_20_09_29_B_Y,E397
MO_20_10_01_B_Y,E399
MO_20_10_02_B_Y,E400
MO_20_10_03_B_Y,E401
MO_20_10_04_B_Y,E403
MO_20_10_05_B_Y,E404
MO_20_10_06_B_Y,E405
MO_20_10_07_B_Y,E406
MO_20_10_08_B_Y,E408
MO_20_10_09_B_Y,E409
MO_20_10_10_B_Y,E410
MO_20_10_11_B_Y,E411
MO_20_10_12_B_Y,E413
MO_20_10_13_B_Y,E415
MO_20_10_15_B_Y,St. George G19-471
MO_20_10_16_B_Y,check tag
MO_20_10_17_B_Y,marquette/3309C
MO_20_10_18_B_Y,St. George G19-471
MO_20_10_19_B_Y,St. George G19-471
MO_20_10_20_B_Y,St. George G19-471
MO_20_10_21_B_Y,St. George G19-471
MO_20_01_01_B_Z,E1
MO_20_01_02_B_Z,E2
MO_20_01_03_B_Z,E5
MO_20_01_04_B_Z,E7
MO_20_01_05_B_Z,E8
MO_20_01_06_B_Z,E11
MO_20_01_07_B_Z,E12
MO_20_01_08_B_Z,E13
MO_20_01_09_B_Z,E14
MO_20_01_10_B_Z,E15
MO_20_01_11_B_Z,E16
MO_20_01_12_B_Z,E17
MO_20_01_13_B_Z,E16
MO_20_01_14_B_Z,E17
MO_20_01_15_B_Z,E19
MO_20_01_16_B_Z,E20
MO_20_01_17_B_Z,E22
MO_20_01_18_B_Z,E24
MO_20_01_19_B_Z,E25
MO_20_01_20_B_Z,E26
MO_20_01_21_B_Z,E27
MO_20_01_22_B_Z,E28
MO_20_01_23_B_Z,E29
MO_20_01_24_B_Z,E30
MO_20_01_26_B_Z,E32
MO_20_01_27_B_Z,E33
MO_20_01_28_B_Z,E37
MO_20_01_29_B_Z,E38
MO_20_02_01_B_Z,E34
MO_20_02_02_B_Z,E35
MO_20_02_03_B_Z,E39
MO_20_02_04_B_Z,E43
MO_20_02_05_B_Z,E41
MO_20_02_06_B_Z,E44
MO_20_02_07_B_Z,E45
MO_20_02_08_B_Z,E46
MO_20_02_10_B_Z,E48
MO_20_02_11_B_Z,E49
MO_20_02_12_B_Z,E50
MO_20_02_13_B_Z,E52
MO_20_02_14_B_Z,E56
MO_20_02_15_B_Z,E57
MO_20_02_16_B_Z,E58
MO_20_02_17_B_Z,E60
MO_20_02_18_B_Z,E61
MO_20_02_19_B_Z,E62
MO_20_02_20_B_Z,E63
MO_20_02_21_B_Z,E64
MO_20_02_22_B_Z,E65
MO_20_02_23_B_Z,E67
MO_20_02_24_B_Z,E69
MO_20_02_25_B_Z,E72
MO_20_02_26_B_Z,E73
MO_20_02_27_B_Z,E74
MO_20_02_28_B_Z,E75
MO_20_02_29_B_Z,E77
MO_20_03_01_B_Z,E79
MO_20_03_02_B_Z,E82
MO_20_03_03_B_Z,E83
MO_20_03_04_B_Z,E84
MO_20_03_05_B_Z,E87
MO_20_03_06_B_Z,E89
MO_20_03_07_B_Z,E90
MO_20_03_08_B_Z,E91
MO_20_03_09_B_Z,E92
MO_20_03_10_B_Z,E93
MO_20_03_11_B_Z,E94
MO_20_03_12_B_Z,E95
MO_20_03_13_B_Z,E96
MO_20_03_14_B_Z,E97
MO_20_03_15_B_Z,588271
MO_20_03_16_B_Z,E98
MO_20_03_19_B_Z,E101
MO_20_03_20_B_Z,E102
MO_20_03_21_B_Z,E103
MO_20_03_22_B_Z,E105
MO_20_03_23_B_Z,E107
MO_20_03_24_B_Z,E108
MO_20_03_25_B_Z,E109
MO_20_03_26_B_Z,E110
MO_20_03_27_B_Z,E112
MO_20_03_28_B_Z,E113
MO_20_03_29_B_Z,E115
MO_20_04_01_B_Z,E116
MO_20_04_02_B_Z,E118
MO_20_04_03_B_Z,E119
MO_20_04_04_B_Z,E120
MO_20_04_05_B_Z,E121
MO_20_04_07_B_Z,E124
MO_20_04_08_B_Z,E125
MO_20_04_09_B_Z,E126
MO_20_04_10_B_Z,E127
MO_20_04_11_B_Z,E126
MO_20_04_12_B_Z,E127
MO_20_04_13_B_Z,E128
MO_20_04_14_B_Z,E129
MO_20_04_15_B_Z,588160
MO_20_04_16_B_Z,E130
MO_20_04_17_B_Z,E131
MO_20_04_18_B_Z,E132
MO_20_04_19_B_Z,E133
MO_20_04_20_B_Z,E134
MO_20_04_22_B_Z,E139
MO_20_04_23_B_Z,E140
MO_20_04_24_B_Z,E141
MO_20_04_25_B_Z,E144
MO_20_04_26_B_Z,E145
MO_20_04_27_B_Z,E146
MO_20_04_28_B_Z,E147
MO_20_04_29_B_Z,E148
MO_20_05_01_B_Z,E149
MO_20_05_02_B_Z,E150
MO_20_05_05_B_Z,E153
MO_20_05_06_B_Z,E155
MO_20_05_07_B_Z,E154
MO_20_05_09_B_Z,E157
MO_20_05_10_B_Z,E158
MO_20_05_11_B_Z,E161
MO_20_05_12_B_Z,E163
MO_20_05_13_B_Z,E162
MO_20_05_14_B_Z,E169
MO_20_05_15_B_Z,E164
MO_20_05_16_B_Z,E165
MO_20_05_17_B_Z,E166
MO_20_05_18_B_Z,NO TAG
MO_20_05_19_B_Z,E170
MO_20_05_20_B_Z,E172
MO_20_05_22_B_Z,E174
MO_20_05_23_B_Z,E175
MO_20_05_24_B_Z,E176
MO_20_05_25_B_Z,E177
MO_20_05_26_B_Z,E179
MO_20_05_27_B_Z,E180
MO_20_05_28_B_Z,E181
MO_20_05_29_B_Z,E182
MO_20_06_01_B_Z,E183
MO_20_06_02_B_Z,E184
MO_20_06_03_B_Z,E185
MO_20_06_04_B_Z,E186
MO_20_06_05_B_Z,E187
MO_20_06_06_B_Z,E188
MO_20_06_07_B_Z,E189
MO_20_06_08_B_Z,E190
MO_20_06_09_B_Z,E192
MO_20_06_10_B_Z,E193
MO_20_06_11_B_Z,E194
MO_20_06_12_B_Z,E195
MO_20_06_13_B_Z,E197
MO_20_06_14_B_Z,E199
MO_20_06_15_B_Z,E198
MO_20_06_16_B_Z,E201
MO_20_06_17_B_Z,E202
MO_20_06_18_B_Z,E203
MO_20_06_19_B_Z,E204
MO_20_06_20_B_Z,E205
MO_20_06_21_B_Z,E207
MO_20_06_22_B_Z,E206
MO_20_06_23_B_Z,E209
MO_20_06_24_B_Z,E210
MO_20_06_25_B_Z,E211
MO_20_06_26_B_Z,E213
MO_20_06_27_B_Z,E214
MO_20_06_28_B_Z,E215
MO_20_06_29_B_Z,E217
MO_20_07_01_B_Z,E218
MO_20_07_02_B_Z,E219
MO_20_07_03_B_Z,E220
MO_20_07_04_B_Z,E221
MO_20_07_05_B_Z,E222
MO_20_07_06_B_Z,E223
MO_20_07_07_B_Z,588160
MO_20_07_08_B_Z,E225
MO_20_07_09_B_Z,E226
MO_20_07_10_B_Z,E227
MO_20_07_11_B_Z,E230
MO_20_07_12_B_Z,E231
MO_20_07_13_B_Z,E234
MO_20_07_15_B_Z,E301
MO_20_07_16_B_Z,E302
MO_20_07_17_B_Z,E303
MO_20_07_18_B_Z,E304
MO_20_07_19_B_Z,E306
MO_20_07_20_B_Z,E307
MO_20_07_21_B_Z,E308
MO_20_07_22_B_Z,E309
MO_20_07_23_B_Z,E310
MO_20_07_24_B_Z,E312
MO_20_07_25_B_Z,E313
MO_20_07_26_B_Z,E314
MO_20_07_27_B_Z,E316
MO_20_07_28_B_Z,E318
MO_20_07_29_B_Z,E320
MO_20_08_01_B_Z,E324
MO_20_08_02_B_Z,E326
MO_20_08_03_B_Z,E322
MO_20_08_04_B_Z,E323
MO_20_08_05_B_Z,E327
MO_20_08_06_B_Z,E329
MO_20_08_07_B_Z,E330
MO_20_08_08_B_Z,E331
MO_20_08_09_B_Z,E332
MO_20_08_10_B_Z,E333
MO_20_08_11_B_Z,E335
MO_20_08_12_B_Z,E338
MO_20_08_13_B_Z,E340
MO_20_08_14_B_Z,588160
MO_20_08_16_B_Z,E339
MO_20_08_17_B_Z,E341
MO_20_08_18_B_Z,E342
MO_20_08_19_B_Z,588160
MO_20_08_20_B_Z,E343
MO_20_08_21_B_Z,E344
MO_20_08_22_B_Z,E345
MO_20_08_23_B_Z,E346
MO_20_08_24_B_Z,E347
MO_20_08_25_B_Z,E348
MO_20_08_26_B_Z,E351
MO_20_08_27_B_Z,E350
MO_20_08_28_B_Z,E352
MO_20_08_29_B_Z,E353
MO_20_09_01_B_Z,E355
MO_20_09_02_B_Z,E357
MO_20_09_03_B_Z,E358
MO_20_09_04_B_Z,E358
MO_20_09_05_B_Z,E361
MO_20_09_06_B_Z,E362
MO_20_09_07_B_Z,E366
MO_20_09_09_B_Z,E371
MO_20_09_10_B_Z,E372
MO_20_09_11_B_Z,E373
MO_20_09_12_B_Z,E374
MO_20_09_13_B_Z,E375
MO_20_09_14_B_Z,E376
MO_20_09_15_B_Z,E377
MO_20_09_16_B_Z,E379
MO_20_09_17_B_Z,E380
MO_20_09_18_B_Z,E381
MO_20_09_19_B_Z,E382
MO_20_09_20_B_Z,E384
MO_20_09_21_B_Z,E385
MO_20_09_22_B_Z,E386
MO_20_09_23_B_Z,E387
MO_20_09_24_B_Z,E388
MO_20_09_25_B_Z,E390
MO_20_09_26_B_Z,E392
MO_20_09_27_B_Z,E394
MO_20_09_28_B_Z,E396
MO_20_09_29_B_Z,E397
MO_20_10_01_B_Z,E399
MO_20_10_02_B_Z,E400
MO_20_10_03_B_Z,E401
MO_20_10_04_B_Z,E403
MO_20_10_05_B_Z,E404
MO_20_10_06_B_Z,E405
MO_20_10_07_B_Z,E406
MO_20_10_08_B_Z,E408
MO_20_10_09_B_Z,E409
MO_20_10_10_B_Z,E410
MO_20_10_11_B_Z,E411
MO_20_10_12_B_Z,E413
MO_20_10_13_B_Z,E415
MO_20_10_15_B_Z,St. George G19-471
MO_20_10_16_B_Z,check tag
MO_20_10_17_B_Z,marquette/3309C
MO_20_10_18_B_Z,St. George G19-471
MO_20_10_19_B_Z,St. George G19-471
MO_20_10_20_B_Z,St. George G19-471
MO_20_10_21_B_Z,St. George G19-471
MO_20_01_01_C_X,E1
MO_20_01_02_C_X,E2
MO_20_01_03_C_X,E5
MO_20_01_04_C_X,E7
MO_20_01_05_C_X,E8
MO_20_01_06_C_X,E11
MO_20_01_07_C_X,E12
MO_20_01_08_C_X,E13
MO_20_01_09_C_X,E14
MO_20_01_10_C_X,E15
MO_20_01_11_C_X,E16
MO_20_01_12_C_X,E17
MO_20_01_13_C_X,E16
MO_20_01_14_C_X,E17
MO_20_01_15_C_X,E19
MO_20_01_16_C_X,E20
MO_20_01_17_C_X,E22
MO_20_01_18_C_X,E24
MO_20_01_19_C_X,E25
MO_20_01_20_C_X,E26
MO_20_01_21_C_X,E27
MO_20_01_22_C_X,E28
MO_20_01_23_C_X,E29
MO_20_01_24_C_X,E30
MO_20_01_26_C_X,E32
MO_20_01_27_C_X,E33
MO_20_01_28_C_X,E37
MO_20_01_29_C_X,E38
MO_20_02_01_C_X,E34
MO_20_02_02_C_X,E35
MO_20_02_03_C_X,E39
MO_20_02_04_C_X,E43
MO_20_02_05_C_X,E41
MO_20_02_06_C_X,E44
MO_20_02_07_C_X,E45
MO_20_02_08_C_X,E46
MO_20_02_09_C_X,E47
MO_20_02_10_C_X,E48
MO_20_02_11_C_X,E49
MO_20_02_12_C_X,E50
MO_20_02_13_C_X,E52
MO_20_02_14_C_X,E56
MO_20_02_15_C_X,E57
MO_20_02_16_C_X,E58
MO_20_02_17_C_X,E60
MO_20_02_18_C_X,E61
MO_20_02_19_C_X,E62
MO_20_02_20_C_X,E63
MO_20_02_21_C_X,E64
MO_20_02_22_C_X,E65
MO_20_02_23_C_X,E67
MO_20_02_24_C_X,E69
MO_20_02_25_C_X,E72
MO_20_02_26_C_X,E73
MO_20_02_27_C_X,E74
MO_20_02_28_C_X,E75
MO_20_02_29_C_X,E77
MO_20_03_01_C_X,E79
MO_20_03_02_C_X,E82
MO_20_03_03_C_X,E83
MO_20_03_04_C_X,E84
MO_20_03_05_C_X,E87
MO_20_03_06_C_X,E89
MO_20_03_07_C_X,E90
MO_20_03_08_C_X,E91
MO_20_03_09_C_X,E92
MO_20_03_10_C_X,E93
MO_20_03_11_C_X,E94
MO_20_03_12_C_X,E95
MO_20_03_13_C_X,E96
MO_20_03_14_C_X,E97
MO_20_03_15_C_X,588271
MO_20_03_16_C_X,E98
MO_20_03_17_C_X,E99
MO_20_03_18_C_X,E100
MO_20_03_19_C_X,E101
MO_20_03_20_C_X,E102
MO_20_03_21_C_X,E103
MO_20_03_22_C_X,E105
MO_20_03_23_C_X,E107
MO_20_03_24_C_X,E108
MO_20_03_25_C_X,E109
MO_20_03_26_C_X,E110
MO_20_03_27_C_X,E112
MO_20_03_28_C_X,E113
MO_20_03_29_C_X,E115
MO_20_04_01_C_X,E116
MO_20_04_02_C_X,E118
MO_20_04_03_C_X,E119
MO_20_04_04_C_X,E120
MO_20_04_05_C_X,E121
MO_20_04_06_C_X,E122
MO_20_04_07_C_X,E124
MO_20_04_08_C_X,E125
MO_20_04_09_C_X,E126
MO_20_04_10_C_X,E127
MO_20_04_11_C_X,E126
MO_20_04_12_C_X,E127
MO_20_04_13_C_X,E128
MO_20_04_14_C_X,E129
MO_20_04_15_C_X,588160
MO_20_04_16_C_X,E130
MO_20_04_17_C_X,E131
MO_20_04_18_C_X,E132
MO_20_04_19_C_X,E133
MO_20_04_20_C_X,E134
MO_20_04_21_C_X,E136
MO_20_04_22_C_X,E139
MO_20_04_23_C_X,E140
